"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-11","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","63",",,W","45",",,W","  360",",,W","   20",",,W","8.1",",,W","10.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-12","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","64",",,W","47",",,W","  360",",,W","  350",",,W","17.0",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-13","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","62",",,W","49",",,W","   30",",,W","   30",",,W","19.9",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-14","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","68",",,W","45",",,W","   10",",,W","   20",",,W","16.1",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-15","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","66",",,W","44",",,W","   30",",,W","   20",",,W","16.1",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-16","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","72",",,W","46",",,W","   20",",,W","   10",",,W","10.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-17","2.01",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","70",",,W","44",",,W","  130",",,W","  140",",,W","6.9",",,W","8.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-18","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","67",",,W","46",",,W","  200",",,W","  170",",,W","10.1",",,W","13.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-19","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","61",",,W","45",",,W","   10",",,W","   10",",,W","8.9",",,W","12.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-20","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","58",",,W","45",",,W","   10",",,W","   30",",,W","13.0",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-21","2.68",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","56",",,W","43",",,W","   40",",,W","   40",",,W","8.1",",,W","8.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-22","1.57",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","53",",,W","43",",,W","  190",",,W","   90",",,W","6.0",",,W","8.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-23","8.50",",,W",,,"0.06",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","54",",,W","43",",,W","  130",",,W","  130",",,W","17.0",",,W","25.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-24","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","60",",,W","49",",,W","  160",",,W","  220",",,W","12.1",",,W","14.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-25","5.82",",,W",,,"0.66",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","58",",,W","53",",,W","  160",",,W","  160",",,W","10.1",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-26","8.72",",,W",,,"0.45",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","63",",,W","51",",,W","  210",",,W","  210",",,W","21.0",",,W","29.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-27","4.47",",,W",,,"0.84",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","60",",,W","45",",,W","  300",",,W","  290",",,W","15.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-28","11.41",",,W",,,"0.61",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","57",",,W","49",",,W","  200",",,W","  250",",,W","18.1",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-29","7.16",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","55",",,W","44",",,W","  180",",,W","  170",",,W","16.1",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-30","6.04",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","56",",,W","45",",,W","  210",",,W","  200",",,W","13.0",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-31","10.07",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","58",",,W","49",",,W","  220",",,W","  220",",,W","18.1",",,W","25.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-01","14.09",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","62",",,W","57",",,W","  210",",,W","  210",",,W","29.1",",,W","36.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-02","14.09",",,W",,,"0.30",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","62",",,W","54",",,W","  190",",,W","  190",",,W","28.0",",,W","38.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-03","12.30",",,W",,,"0.18",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","55",",,W","53",",,W","  170",",,W","  180",",,W","23.0",",,W","33.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-04","12.75",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","61",",,W","52",",,W","  200",",,W","  210",",,W","25.1",",,W","34.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-05","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","56",",,W","48",",,W","  220",",,W","  220",",,W","19.9",",,W","27.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-06","6.93",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","56",",,W","46",",,W","   90",",,W","   70",",,W","13.0",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-07","5.82",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","53",",,W","40",",,W","  360",",,W","  360",",,W","14.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-08","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","43","H,,S","50",",,W","36",",,W","   30",",,W","  360",",,W","10.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-09","3.58",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W","41","H,,S","43",",,W","35",",,W","  130",",,W","  120",",,W","13.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-10","6.93",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","43","H,,S","50",",,W","40",",,W","   30",",,W","   10",",,W","16.1",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-11","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","42","H,,S","50",",,W","34",",,W","   10",",,W","   10",",,W","18.1",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-12","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","61",",,W","41",",,W","  120",",,W","  120",",,W","15.0",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-13","6.49",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","49","H,,S","54",",,W","39",",,W","  180",",,W","  180",",,W","15.0",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-14","9.62",",,W",,,"0.11",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","57",",,W","46",",,W","  190",",,W","  200",",,W","23.0",",,W","30.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-15","7.38",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","55",",,W","49",",,W","  190",",,W","  190",",,W","17.0",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-16","10.07",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","55",",,W","46",",,W","   10",",,W","   10",",,W","18.1",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-17","13.20",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","55",",,W","41",",,W","   10",",,W","  360",",,W","21.0",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-18","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","55",",,W","38",",,W","   30",",,W","   20",",,W","14.1",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-19","2.46",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","54",",,W","34",",,W","  150",",,W","   20",",,W","8.1",",,W","10.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-20","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","43","H,,S","55",",,W","34",",,W","  140",",,W","  140",",,W","13.0",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-21","4.70",",,W",,,"0.11",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","53",",,W","47",",,W","   90",",,W","   90",",,W","15.0",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-22","10.51",",,W",,,"0.48",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","52",",,W","45",",,W","  190",",,W","  180",",,W","23.0",",,W","31.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-23","8.72",",,W",,,"0.34",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","49",",,W","42",",,W","  190",",,W","  190",",,W","19.9",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-24","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","49",",,W","38",",,W","  110",",,W","   60",",,W","10.1",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-25","2.91",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","48",",,W","36",",,W","  110",",,W","  120",",,W","10.1",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-26","7.83",",,W",,,"1.42",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","57",",,W","45",",,W","  140",",,W","  160",",,W","19.9",",,W","32.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-27","11.63",",,W",,,"1.84",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","58",",,W","48",",,W","  170",",,W","  190",",,W","23.0",",,W","30.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-28","6.26",",,W",,,"0.16",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","51",",,W","47",",,W","  190",",,W","  190",",,W","17.0",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-29","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","50",",,W","43",",,W","   10",",,W","   10",",,W","18.1",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-11-30","8.28",",,W",,,"0.19",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","50",",,W","43",",,W","  200",",,W","  220",",,W","17.0",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-01","2.46",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","46",",,W","39",",,W","   20",",,W","   40",",,W","8.1",",,W","10.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-02","3.58",",,W",,,"0.06",",,W,2400","0.0",",,W","0.0",",,W","43","H,,S","46",",,W","40",",,W","   90",",,W","   80",",,W","8.1",",,W","8.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-03","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","41","H,,S","47",",,W","35",",,W","   20",",,W","   20",",,W","17.0",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-04","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","39","H,,S","47",",,W","32",",,W","   20",",,W","   10",",,W","16.1",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-05","12.53",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","37","H,,S","45",",,W","31",",,W","   20",",,W","   30",",,W","19.9",",,W","23.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-06","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","40","H,,S","46",",,W","33",",,W","  100",",,W","  120",",,W","17.0",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-07","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","39","H,,S","44",",,W","34",",,W","  110",",,W","   90",",,W","17.0",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-08","9.40",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","42","H,,S","48",",,W","40",",,W","  110",",,W","  120",",,W","19.9",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-09","12.30",",,W",,,"0.59",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","48",",,W","42",",,W","  120",",,W","  120",",,W","21.0",",,W","25.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-10","9.62",",,W",,,"0.09",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","49",",,W","42",",,W","  170",",,W","  170",",,W","16.1",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-11","11.86",",,W",,,"0.73",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","50",",,W","43",",,W","  190",",,W","  190",",,W","25.1",",,W","30.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-12","11.18",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","49",",,W","39",",,W","  180",",,W","  180",",,W","21.9",",,W","30.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-13","8.95",",,W",,,"0.29",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","52",",,W","45",",,W","  190",",,W","  190",",,W","19.9",",,W","25.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-14","12.97",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","57",",,W","43",",,W","  180",",,W","  180",",,W","40.9",",,W","53.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-15","10.07",",,W",,,"0.06",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","52",",,W","41",",,W","  100",",,W","   90",",,W","18.1",",,W","27.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-16","10.74",",,W",,,"0.33",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","56",",,W","45",",,W","  210",",,W","  200",",,W","23.9",",,W","32.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-17","11.18",",,W",,,"0.45",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","54",",,W","46",",,W","  160",",,W","  160",",,W","23.0",",,W","29.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-18","14.76",",,W",,,"0.70",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","54",",,W","45",",,W","  220",",,W","  210",",,W","32.0",",,W","40.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-19","9.40",",,W",,,"0.11",",,W,2400",,,"0.0",",,W","47","H,,S","51",",,W","45",",,W","  200",",,W","  210",",,W","21.0",",,W","29.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-20","16.55",",,W",,,"0.27",",,W,2400",,,"0.0",",,W","51","H,,S","59",",,W","40",",,W","  210",",,W","  220",",,W","38.0",",,W","52.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-21","7.38",",,W",,,"0.00","T,,W,2400",,,"0.0",",,W","41","H,,S","44",",,W","35",",,W","  230",",,W","  220",",,W","17.0",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-22","7.38",",,W",,,"0.30",",,W,2400",,,"0.0",",,W","41","H,,S","48",",,W","37",",,W","  120",",,W","  120",",,W","16.1",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-23","9.17",",,W",,,"0.72",",,W,2400",,,"0.0",",,W","44","H,,S","47",",,W","42",",,W","  180",",,W","  180",",,W","18.1",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-24","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","51",",,W","40",",,W","   20",",,W","   20",",,W","21.9",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-25","4.03",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","41","H,,S","45",",,W","36",",,W","  120",",,W","  130",",,W","12.1",",,W","13.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-26","7.83",",,W",,,"0.14",",,W,2400","0.0",",,W","0.0",",,W","41","H,,S","43",",,W","39",",,W","  210",",,W","  200",",,W","15.0",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-27","3.13",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","41","H,,S","47",",,W","39",",,W","   40",",,W","   30",",,W","13.0",",,W","14.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-28","10.29",",,W",,,"0.43",",,W,2400","0.0",",,W","0.0",",,W","41","H,,S","49",",,W","39",",,W","  200",",,W","  200",",,W","25.1",",,W","33.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-29","15.21",",,W",,,"0.63",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","51",",,W","43",",,W","  190",",,W","  190",",,W","29.1",",,W","38.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-30","6.71",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","45","H,,S","49",",,W","38",",,W","   20",",,W","   30",",,W","13.0",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-12-31","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","39","H,,S","43",",,W","34",",,W","   30",",,W","   30",",,W","14.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-01-01","2.01",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","38","H,,S","44",",,W","33",",,W","  120",",,W","  110",",,W","8.1",",,W","11.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-01-02","6.93",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","37","H,,S","47",",,W","32",",,W","  220",",,W","  210",",,W","14.1",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-01-03","11.18",",,W",,,"0.78",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","56",",,W","43",",,W","  190",",,W","  190",",,W","30.0",",,W","36.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-01-04","11.41",",,W",,,"0.08",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","51",",,W","46",",,W","  200",",,W","  200",",,W","25.1",",,W","35.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-01-05","4.03",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","51",",,W","41",",,W","   80",",,W","   90",",,W","14.1",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-01-06","12.75",",,W",,,"0.40",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","50",",,W","36",",,W","  210",",,W","  190",",,W","44.1",",,W","59.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-01-07","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","40","H,,S","45",",,W","37",",,W","  190",",,W","  190",",,W","18.1",",,W","23.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2019-01-08","10.51",",,W",,,"0.15",",,W,2400","0.0",",,W","0.0",",,W","41","H,,S","49",",,W","36",",,W","  110",",,W","  130",",,W","21.9",",,W","30.0",",,W"
